0_age,1_categorical,2_fnlwgt,3_categorical,4_categorical,5_categorical,6_categorical,7_categorical,8_categorical,9_categorical,10_capital_gain,11_capital_loss,12_hours_per_week,13_categorical,14_categorical
58.81,10,56742.93,0,4,2,4,11,2,2,0.0,0.0,36.58,6,1
58.23,4,135176.06,3,4,5,1,6,1,2,0.0,0.0,38.14,9,1
50.13,10,396877.58,4,7,4,1,6,0,2,1659.67,0.0,49.66,1,9
17.0,8,179872.27,4,1,1,2,2,2,3,0.0,0.0,23.96,1,9
58.53,0,53339.27,3,7,4,2,0,3,1,0.0,0.0,29.84,8,1
48.33,3,107057.17,0,5,3,1,7,6,1,0.0,608.29,17.81,3,10
64.08,10,114441.46,4,7,1,2,10,6,3,0.0,0.0,53.39,1,4
54.09,6,164385.33,2,1,4,0,3,3,4,0.0,0.0,53.36,6,11
58.52,7,101849.34,1,1,1,1,6,0,3,0.0,0.0,36.41,5,9
49.42,8,145350.64,3,2,0,0,13,0,1,0.0,0.0,22.55,4,4
55.53,9,223183.35,4,0,5,2,2,2,3,0.0,0.0,34.0,3,2
63.92,10,42554.6,4,5,4,1,4,3,3,0.0,0.0,30.43,9,11
40.82,3,34321.12,4,0,1,3,12,4,3,0.0,0.0,23.32,2,2
17.56,4,160662.5,0,3,0,1,7,6,2,0.0,0.0,36.37,11,8
34.0,5,87323.85,0,1,0,2,8,4,1,0.0,0.0,29.34,8,1
43.07,10,196907.39,0,6,1,2,9,5,4,0.0,0.0,30.56,7,0
38.97,3,235658.58,0,0,0,1,7,2,3,0.0,0.0,30.18,0,4
21.79,0,22464.25,2,7,2,2,9,6,1,1637.2,0.0,34.66,5,9
17.0,1,50532.49,3,5,1,4,6,0,2,0.0,0.0,41.34,0,4
28.36,4,89311.5,1,0,5,3,5,5,4,0.0,0.0,42.55,10,10
48.5,8,43522.44,0,1,0,1,10,3,0,0.0,0.0,33.8,5,11
58.54,5,67617.91,3,2,2,0,11,1,1,0.0,0.0,47.89,10,0
49.92,2,35491.81,4,3,1,3,13,5,1,0.0,0.0,49.52,3,6
51.75,7,69502.95,3,6,0,0,12,3,2,5365.14,0.0,43.93,3,8
36.95,6,45577.74,4,1,3,3,7,4,2,0.0,0.0,16.51,2,3
17.0,0,130053.24,3,4,0,1,7,0,1,0.0,0.0,29.91,10,0
32.08,2,203198.0,4,2,0,4,3,3,3,0.0,0.0,51.68,6,5
34.64,10,136898.67,0,0,2,2,0,5,3,0.0,0.0,52.79,5,5
31.54,4,788743.32,4,6,2,3,11,5,3,0.0,0.0,25.48,2,1
38.71,9,209209.42,0,3,3,3,8,2,0,0.0,0.0,44.09,7,5
43.74,2,203024.07,0,0,4,4,3,4,1,0.0,0.0,31.69,10,11
49.09,8,92440.26,2,0,1,2,8,3,3,21788.91,0.0,42.43,11,10
34.38,8,77227.74,3,7,2,4,7,0,4,931.89,0.0,51.51,5,1
17.0,7,273343.92,0,2,3,0,1,1,2,0.0,0.0,51.59,9,6
31.72,2,80625.97,3,1,3,0,2,2,3,0.0,0.0,31.8,9,7
38.57,7,101512.48,2,3,3,3,12,2,1,0.0,0.0,47.91,2,7
53.9,0,86012.94,3,3,4,2,1,3,3,0.0,0.0,66.85,0,6
30.62,9,152050.26,2,3,0,2,5,5,4,0.0,0.0,23.66,8,10
44.66,4,201435.07,0,5,0,1,7,0,3,0.0,0.0,15.54,10,8
41.77,2,231297.96,3,5,1,0,2,3,3,0.0,1784.19,41.28,3,7
38.57,0,77419.83,1,3,3,4,6,1,0,0.0,0.0,50.78,6,4
50.1,0,114202.43,3,3,4,2,0,3,3,2661.18,0.0,49.28,1,7
29.41,8,128681.13,0,6,3,2,0,5,3,3867.55,0.0,56.07,5,7
30.52,0,318495.01,4,4,1,1,13,6,1,0.0,0.0,27.74,10,0
37.85,8,23649.07,3,4,0,2,5,1,2,0.0,0.0,63.64,9,3
29.68,8,99623.8,2,6,2,1,7,5,2,0.0,0.0,56.22,8,3
44.6,5,59014.89,1,7,1,0,10,0,3,0.0,0.0,55.37,9,10
28.73,10,64471.41,3,1,4,1,1,3,1,0.0,0.0,44.83,2,11
40.94,3,49991.5,1,2,1,2,5,1,1,125.11,0.0,40.88,1,0
36.7,0,151948.52,2,2,4,1,9,6,3,0.0,0.0,43.27,2,8
40.79,2,13896.75,1,1,3,3,4,1,4,0.0,0.0,30.9,10,11
32.02,8,88365.38,0,2,4,2,0,2,4,0.0,0.0,37.43,2,2
33.59,5,22988.87,1,2,2,3,13,5,4,0.0,0.0,33.64,1,8
39.25,6,56726.39,1,0,2,4,13,5,0,0.0,0.0,60.29,11,4
40.63,0,83200.23,0,7,1,2,1,1,4,0.0,0.0,63.98,4,11
37.95,3,71359.56,4,0,1,2,11,2,1,0.0,0.0,52.34,2,6
60.17,0,170232.16,0,3,1,0,6,2,2,33.63,0.0,50.8,7,8
25.12,10,268265.4,4,5,2,0,1,5,1,0.0,2329.36,15.25,0,11
37.17,2,472847.21,3,7,4,2,3,3,4,6316.57,0.0,36.56,1,7
17.54,7,98124.09,4,6,0,2,4,6,3,1496.04,0.0,58.25,6,8
42.84,5,249912.89,0,3,1,4,10,0,2,0.0,0.0,16.51,8,3
23.5,8,318429.86,1,1,1,3,2,0,1,0.0,0.0,63.36,6,11
34.38,0,67439.64,1,6,2,1,6,1,2,0.0,0.0,55.65,7,3
33.16,7,264732.38,0,4,4,1,10,6,4,0.0,0.0,32.04,4,1
41.65,6,17317.13,3,5,2,1,1,5,0,0.0,0.0,38.3,3,11
30.81,9,125262.22,0,3,3,0,0,2,0,0.0,0.0,47.67,5,0
30.26,2,356599.7,4,0,0,2,10,0,2,0.0,0.0,36.62,3,4
56.67,6,106879.05,2,2,1,0,10,6,4,0.0,0.0,44.7,2,0
41.7,1,84769.27,4,4,0,1,7,4,2,445.58,746.71,21.69,6,5
30.71,5,84428.42,2,1,4,0,0,6,3,0.0,0.0,11.36,3,2
34.74,4,319582.71,0,2,0,2,8,5,1,0.0,0.0,48.58,9,6
59.39,5,27629.98,4,5,3,4,4,4,4,0.0,0.0,45.64,8,1
34.94,7,72200.16,4,5,3,1,13,6,2,0.0,0.0,61.57,4,3
29.04,10,193658.9,1,0,2,4,5,6,1,0.0,0.0,67.82,4,11
29.1,1,127301.41,2,6,1,3,3,2,3,0.0,0.0,44.01,1,1
30.86,5,255121.7,4,0,3,3,8,2,0,0.0,0.0,27.64,2,7
30.27,6,170383.91,4,3,1,4,3,4,3,0.0,0.0,36.51,4,0
21.36,5,67676.79,3,6,2,0,2,2,3,0.0,0.0,23.68,8,4
23.39,9,157183.9,3,6,5,2,13,2,2,0.0,0.0,52.42,1,4
27.22,1,34349.14,2,7,0,4,3,6,1,0.0,0.0,15.0,10,0
45.69,3,19658.16,2,1,2,0,11,1,0,0.0,0.0,41.06,0,4
33.04,6,60523.84,4,7,3,0,3,0,2,0.0,1550.47,54.49,0,9
35.31,5,105231.3,1,5,5,4,9,3,4,0.0,0.0,24.75,1,4
54.51,2,51570.09,2,4,0,2,3,6,1,0.0,0.0,28.54,2,4
54.84,2,113493.89,2,4,0,2,6,1,0,4070.37,0.0,35.44,8,5
34.33,8,103447.75,0,4,4,4,2,3,1,0.0,0.0,47.54,11,0
29.8,6,22290.41,4,1,0,1,11,4,3,0.0,0.0,52.52,0,11
26.76,5,64103.65,0,3,3,3,10,3,1,0.0,0.0,86.37,8,6
47.01,0,209573.6,2,6,1,0,12,6,4,0.0,0.0,40.45,8,6
35.34,8,145686.38,2,3,1,2,9,0,3,0.0,0.0,20.22,7,11
32.98,2,56547.52,1,2,2,3,2,0,4,0.0,0.0,50.57,9,3
27.42,8,161962.79,1,7,5,0,11,1,1,3711.25,0.0,67.58,8,2
27.99,1,401972.67,3,4,5,0,12,1,3,0.0,0.0,49.31,5,1
42.16,3,70293.48,1,0,3,0,4,2,1,0.0,0.0,21.0,11,10
20.9,3,178643.65,2,4,3,1,10,5,4,815.5,0.0,70.51,4,0
50.93,0,157453.06,2,4,2,4,9,3,0,0.0,0.0,14.32,2,8
31.06,9,67379.26,4,2,3,2,2,0,2,0.0,0.0,57.73,3,3
36.05,0,39885.25,3,7,4,3,8,1,4,0.0,0.0,39.06,11,5
20.62,10,369731.82,0,1,5,3,10,4,2,0.0,0.0,45.92,0,1
37.84,4,235837.84,3,4,0,2,9,1,2,0.0,0.0,41.05,2,6
33.73,2,79028.68,2,1,4,0,4,3,2,0.0,0.0,48.81,9,0
37.35,6,260623.82,3,1,5,0,1,1,3,4781.2,0.0,32.03,1,4
57.13,8,153873.6,4,5,3,3,11,4,3,0.0,1293.15,40.76,1,1
40.31,6,259100.22,3,6,5,0,2,0,0,0.0,0.0,39.22,0,6
27.67,5,23529.11,1,2,2,3,4,0,3,0.0,0.0,45.21,6,6
28.75,6,71208.45,0,2,5,4,12,6,2,0.0,0.0,36.55,8,3
45.74,2,347580.25,4,2,4,2,7,2,4,744.56,0.0,43.32,1,2
54.88,7,823718.21,4,5,2,2,4,3,3,17775.13,0.0,32.9,3,6
41.66,3,72271.19,0,2,5,2,5,5,0,0.0,0.0,34.19,11,7
46.95,1,71271.59,2,2,4,1,7,3,3,0.0,0.0,27.84,5,10
45.93,6,170493.01,3,0,1,4,2,6,4,0.0,0.0,41.9,3,2
56.45,7,130015.42,0,7,1,3,6,2,1,0.0,0.0,49.68,10,9
17.0,9,151240.3,1,0,2,4,7,6,3,0.0,0.0,61.13,8,9
46.67,0,17503.79,2,7,2,3,7,1,2,0.0,0.0,48.87,7,1
50.79,7,81552.91,0,5,4,1,8,3,2,0.0,0.0,42.65,5,5
20.6,0,188015.43,2,0,5,3,0,1,3,0.0,0.0,32.07,7,10
26.49,5,15010.4,3,3,3,4,10,0,1,0.0,0.0,51.51,2,1
26.94,4,27067.15,4,5,1,2,12,4,0,0.0,0.0,57.27,0,3
28.53,3,23881.94,3,5,0,0,0,2,2,0.0,0.0,37.36,10,6
31.74,1,166138.92,0,0,2,2,8,2,1,0.0,0.0,50.6,1,0
41.15,2,46925.15,0,2,0,3,12,5,1,0.0,0.0,45.43,10,7
49.25,10,37768.54,1,1,0,4,6,2,1,0.0,0.0,54.59,8,8
52.06,0,103154.71,4,2,0,0,7,1,0,15129.84,0.0,14.77,11,4
27.11,2,36590.45,2,6,5,3,9,1,1,0.0,0.0,59.19,4,0
27.02,0,141673.1,1,3,2,0,13,5,1,7195.23,0.0,51.58,7,10
55.11,4,680880.13,3,5,2,3,5,4,3,0.0,0.0,40.14,6,9
46.41,7,73500.03,3,3,2,0,2,1,3,0.0,0.0,19.47,8,8
39.08,8,20859.79,2,6,0,2,7,4,3,0.0,0.0,43.43,7,2
44.15,4,68712.3,0,5,2,0,4,6,1,0.0,0.0,38.69,10,5
37.61,9,146088.72,4,0,5,3,3,2,3,0.0,0.0,36.34,9,8
44.82,6,134863.28,1,3,5,2,4,5,3,0.0,0.0,38.0,0,0
33.63,7,193058.88,4,1,0,4,0,1,3,0.0,0.0,44.78,4,1
41.49,1,61387.68,3,0,5,1,3,2,0,0.0,0.0,68.06,10,1
18.36,4,78902.86,0,1,2,2,2,0,2,0.0,0.0,44.13,10,3
29.06,1,13883.32,1,6,0,0,13,2,2,0.0,0.0,31.24,5,8
29.2,0,161335.46,1,1,3,4,6,2,2,0.0,0.0,38.62,7,11
33.13,1,34608.84,1,5,3,4,2,3,3,0.0,426.64,33.71,8,9
25.96,0,115849.51,0,1,3,2,4,3,0,0.0,0.0,44.92,3,11
31.06,0,49168.49,3,7,2,1,7,3,4,0.0,0.0,36.37,4,9
18.31,10,92088.58,3,4,2,2,2,6,3,0.0,0.0,40.25,4,3
45.13,7,212509.48,4,0,0,3,3,4,2,0.0,0.0,50.93,10,1
36.93,0,69581.4,4,0,3,3,7,0,1,0.0,0.0,41.06,2,7
17.0,7,54626.45,4,0,2,3,5,4,0,3475.59,0.0,54.25,2,1
27.15,5,98919.73,3,6,5,4,6,2,2,1252.78,0.0,41.69,4,6
42.38,10,59042.44,0,3,2,0,2,3,0,0.0,0.0,32.37,3,8
30.94,10,46469.3,3,7,3,4,6,6,0,0.0,0.0,53.19,8,0
28.94,9,439446.6,0,2,0,3,13,0,4,0.0,0.0,61.36,2,1
37.03,9,22384.5,3,6,1,2,0,2,3,0.0,0.0,41.36,0,1
42.47,0,166555.94,2,0,5,2,1,4,3,0.0,0.0,38.74,9,0
19.33,9,88567.49,0,3,0,2,0,5,2,0.0,0.0,36.4,8,1
45.15,0,50987.32,0,3,4,2,12,2,0,0.0,0.0,50.19,8,3
27.6,9,130342.48,0,2,4,3,2,0,3,0.0,0.0,38.39,1,3
37.77,3,101470.55,0,0,1,0,13,4,0,0.0,0.0,30.55,1,8
37.54,7,283913.26,1,6,5,2,8,6,4,0.0,0.0,20.2,3,6
31.15,3,39830.9,3,7,4,4,11,6,3,0.0,0.0,48.75,10,8
24.69,6,65322.29,3,5,1,0,12,3,4,0.0,0.0,54.21,4,0
34.29,1,221744.69,3,6,0,2,8,2,1,0.0,0.0,47.57,9,9
59.13,1,83786.78,0,7,4,4,11,5,3,0.0,0.0,54.18,8,3
20.3,2,152879.06,2,5,3,0,12,6,3,0.0,0.0,42.71,0,5
60.0,10,260886.93,2,6,5,4,2,5,1,0.0,0.0,58.85,3,9
34.62,7,154778.97,4,4,4,0,8,4,3,0.0,0.0,40.66,2,9
38.46,0,60542.11,4,2,2,2,7,0,3,0.0,0.0,33.14,7,8
23.87,4,74548.61,2,2,3,3,11,2,2,0.0,0.0,30.07,1,6
27.97,6,262663.13,0,3,3,4,6,6,1,0.0,0.0,36.85,4,10
31.46,7,111766.78,1,2,0,1,7,4,3,0.0,0.0,50.4,9,6
24.41,5,83869.77,1,2,2,3,12,5,1,0.0,0.0,35.71,8,1
35.28,8,134173.36,1,3,2,0,11,3,3,0.0,0.0,14.08,7,7
32.71,7,35334.59,0,4,1,4,4,5,4,7754.48,0.0,40.56,9,10
62.06,6,81682.72,2,1,5,3,13,5,4,0.0,1246.96,33.21,9,7
22.84,5,92704.42,3,3,2,4,9,6,0,0.0,0.0,39.68,5,3
39.33,1,91499.94,4,0,2,3,12,0,1,0.0,0.0,36.28,7,5
41.22,4,72011.85,4,2,2,3,0,3,0,0.0,0.0,48.14,10,0
24.09,8,77107.8,1,2,4,3,4,6,1,0.0,0.0,38.03,3,1
46.93,9,90113.54,1,4,0,1,8,6,0,0.0,0.0,51.03,1,10
32.82,9,317496.54,1,2,5,3,4,2,1,0.0,0.0,26.94,0,10
17.0,9,16941.54,0,2,4,4,2,0,3,0.0,0.0,20.23,10,5
46.58,5,172677.04,2,0,5,1,1,3,0,0.0,0.0,20.6,11,4
23.48,9,92096.09,0,2,5,2,4,0,2,0.0,0.0,69.87,4,8
24.38,2,93953.83,1,0,2,3,10,4,4,0.0,0.0,49.74,1,8
46.94,9,71327.98,1,2,1,4,9,1,4,0.0,0.0,43.86,11,7
33.49,0,147479.76,2,1,4,2,1,3,1,0.0,0.0,25.03,11,2
49.93,4,211116.55,0,6,3,0,6,0,4,0.0,0.0,20.89,9,3
53.73,9,21656.1,3,2,4,0,7,5,1,0.0,0.0,56.42,6,6
29.62,0,527103.17,4,0,5,1,6,0,3,0.0,0.0,57.23,8,8
48.31,9,110779.54,2,2,1,4,9,6,3,0.0,1037.48,40.45,5,1
28.18,7,107769.38,1,1,3,2,0,4,0,0.0,0.0,39.96,0,11
67.03,5,32358.35,2,6,2,4,7,1,4,0.0,0.0,43.15,9,8
28.99,6,62517.24,1,0,5,2,0,4,1,0.0,0.0,17.63,9,11
51.34,7,292802.49,1,6,5,3,1,3,4,0.0,0.0,45.98,11,9
48.97,8,104291.1,3,4,2,0,6,5,3,0.0,0.0,23.03,10,9
42.11,2,137668.84,0,1,0,3,2,4,2,0.0,0.0,43.88,4,6
29.28,2,68257.78,3,4,5,3,4,2,1,0.0,0.0,30.91,10,4
36.03,3,477640.6,3,7,2,4,11,1,0,0.0,0.0,50.52,10,7
17.0,2,87324.93,0,2,1,4,3,2,0,0.0,0.0,30.21,6,11
40.92,8,243874.42,1,6,2,4,4,2,3,3110.91,0.0,24.99,8,11
42.54,6,87464.08,3,2,1,0,9,1,1,0.0,0.0,52.08,11,0
39.74,9,130356.61,4,1,0,1,11,0,3,0.0,0.0,49.61,7,2
17.0,8,130843.82,3,2,2,2,9,6,4,0.0,0.0,45.43,3,2
21.55,1,206830.36,2,0,0,1,7,6,0,0.0,0.0,43.33,6,3
28.27,6,178263.28,4,7,0,4,4,2,0,13543.96,0.0,10.94,8,8
41.79,5,67558.2,3,1,4,2,10,1,2,0.0,0.0,22.11,10,9
41.76,4,249504.15,3,7,5,2,3,0,1,0.0,0.0,54.51,0,11
35.79,4,44707.17,3,5,1,2,1,1,4,0.0,0.0,21.16,2,11
46.26,9,38298.42,4,0,5,0,7,0,3,0.0,0.0,71.29,8,2
24.66,5,78187.54,4,5,4,1,3,1,4,0.0,0.0,46.16,5,3
45.93,0,135228.47,1,0,4,4,1,3,3,0.0,0.0,33.16,6,10
44.17,10,43573.02,3,6,5,3,4,4,4,0.0,0.0,48.83,6,7
42.91,4,92756.77,1,6,3,2,3,3,3,11164.08,0.0,12.22,7,4
35.63,0,32603.94,4,3,4,3,11,1,2,0.0,0.0,54.7,11,3
61.8,8,79566.68,2,4,3,3,2,3,1,0.0,0.0,53.7,6,11
44.41,0,214801.46,1,7,4,0,12,2,1,10727.08,0.0,34.77,0,7
25.41,4,50268.04,0,0,5,2,3,5,2,0.0,0.0,44.15,0,11
41.23,5,37148.07,1,3,0,3,10,5,0,0.0,0.0,54.67,9,5
47.78,0,133639.33,0,2,2,2,11,0,2,0.0,0.0,55.02,10,7
30.35,0,52571.37,4,5,1,3,5,0,4,13573.41,0.0,40.94,6,4
52.16,8,685759.28,2,3,4,1,0,4,1,0.0,0.0,31.68,10,4
42.97,9,115103.82,3,3,4,4,4,6,1,0.0,0.0,43.52,7,10
17.0,8,224067.31,0,7,3,1,7,4,4,0.0,0.0,50.33,5,2
41.9,8,34484.33,4,0,5,1,11,6,2,0.0,0.0,45.71,11,1
32.72,8,142328.77,0,7,3,2,13,5,1,0.0,1031.09,39.27,2,8
44.98,1,44140.12,1,5,0,4,8,5,2,0.0,0.0,40.84,10,4
50.27,1,85537.78,3,1,1,4,2,1,3,8869.32,0.0,30.61,1,10
40.54,2,54078.04,0,2,3,1,8,6,3,0.0,0.0,64.48,6,3
59.65,5,226786.44,2,5,2,4,6,2,0,0.0,0.0,51.6,11,1
35.68,4,127633.9,2,7,2,3,12,0,3,0.0,0.0,19.1,11,0
46.12,4,108437.39,4,0,5,4,2,3,4,0.0,0.0,35.55,8,4
48.46,0,293270.16,3,2,3,1,11,0,4,8231.75,0.0,32.76,4,6
36.73,4,99976.69,2,3,0,4,5,2,1,0.0,0.0,17.42,4,9
48.12,3,225102.12,4,4,4,3,5,0,3,0.0,0.0,62.9,8,3
30.27,0,416848.04,1,4,2,2,7,1,4,0.0,0.0,51.67,7,0
32.51,3,110428.0,2,6,3,0,3,1,0,14253.8,0.0,49.17,3,2
20.94,0,121494.94,1,6,1,3,1,1,0,0.0,0.0,50.33,6,2
41.14,2,211850.75,4,1,5,1,5,5,3,0.0,0.0,45.14,3,9
42.23,2,311577.86,3,0,0,3,1,0,4,0.0,0.0,14.33,3,2
53.33,1,109377.84,0,4,4,3,7,0,3,0.0,0.0,26.98,3,6
48.28,3,59281.5,3,5,5,1,2,0,1,0.0,0.0,32.01,1,11
34.3,4,197452.7,0,7,2,2,10,5,3,0.0,0.0,44.54,5,4
22.68,1,155957.56,4,2,3,1,2,0,4,0.0,68.88,36.28,6,11
43.63,2,195939.92,4,0,4,4,2,5,1,0.0,0.0,46.67,8,4
52.44,0,172645.08,1,1,4,1,4,3,1,0.0,0.0,56.1,7,3
47.82,4,116472.82,0,2,0,2,1,3,3,0.0,0.0,50.75,5,5
52.1,7,121987.49,0,0,1,4,9,2,4,0.0,0.0,52.94,4,10
35.25,10,173129.66,1,1,3,4,13,0,1,0.0,0.0,47.78,3,1
31.93,6,30957.73,2,4,0,1,5,1,0,0.0,0.0,35.08,7,1
28.42,5,285999.22,2,5,0,1,2,5,3,0.0,0.0,37.9,8,1
37.27,0,141489.82,0,5,4,2,6,5,4,0.0,0.0,55.32,1,5
36.98,9,50165.95,4,2,4,1,7,5,0,0.0,0.0,35.79,4,10
40.69,7,114472.65,0,7,0,0,8,5,0,0.0,0.0,63.8,6,8
36.32,6,283472.98,0,7,5,4,0,2,4,0.0,1418.9,26.63,10,0
36.26,10,124519.98,0,1,5,4,13,1,4,0.0,0.0,40.28,10,11
27.9,0,54959.66,4,3,3,3,3,0,3,0.0,0.0,45.42,11,1
50.24,6,35610.87,3,1,2,4,1,6,2,0.0,0.0,29.58,11,2
38.99,1,709215.4,0,6,5,1,0,0,1,0.0,0.0,41.38,11,7
35.73,6,24559.83,3,4,3,1,6,4,3,6293.11,0.0,28.92,7,4
28.28,0,129253.49,4,0,1,0,3,4,2,0.0,0.0,26.55,2,7
20.69,7,61745.53,2,1,4,0,9,6,4,0.0,0.0,36.79,0,1
55.0,7,227283.2,0,6,2,0,2,4,3,0.0,0.0,6.99,2,0
45.21,0,37307.66,2,3,1,1,13,1,0,0.0,0.0,46.82,3,10
17.0,9,357430.59,1,6,3,1,9,3,3,0.0,0.0,37.11,7,3
47.92,0,89317.31,1,0,5,1,4,2,0,0.0,0.0,40.39,0,5
49.99,3,82775.3,3,4,4,3,0,4,4,0.0,0.0,69.1,9,6
39.62,1,76832.9,0,4,2,4,5,1,2,0.0,0.0,52.34,7,5
58.78,0,61446.68,0,2,0,2,7,6,0,0.0,0.0,30.57,1,3
40.82,2,73499.89,1,5,5,0,12,0,3,12935.66,0.0,45.98,4,7
19.58,0,175375.24,2,6,4,4,1,5,0,0.0,0.0,37.43,1,0
42.75,1,24899.84,2,7,2,1,9,6,1,0.0,0.0,37.15,5,0
41.18,9,54220.49,3,6,2,4,11,6,4,0.0,0.0,47.49,9,9
30.16,7,326475.92,1,5,0,3,0,1,4,0.0,0.0,47.2,10,8
45.46,1,91826.39,3,2,2,4,12,0,1,0.0,0.0,53.88,2,10
17.0,9,62445.8,4,7,1,0,13,3,0,0.0,0.0,50.11,4,10
50.88,6,35602.52,2,7,4,1,7,4,1,0.0,0.0,32.35,7,3
26.58,8,38708.48,0,4,1,4,10,5,3,0.0,0.0,11.72,11,5
25.2,0,216590.41,2,7,4,3,11,5,1,0.0,0.0,53.23,10,11
36.52,9,51118.73,4,6,3,3,0,5,2,0.0,0.0,34.87,9,0
43.63,1,187892.83,0,4,5,2,3,2,1,0.0,0.0,30.0,4,2
40.13,2,45052.7,1,2,0,2,1,3,2,0.0,0.0,55.02,2,0
28.35,4,89268.43,0,2,4,2,2,5,2,0.0,0.0,44.9,6,4
31.42,1,93407.76,0,7,1,3,5,4,2,0.0,0.0,57.21,10,3
23.27,10,54018.15,0,3,5,0,7,3,2,0.0,0.0,59.62,4,1
35.08,9,104984.25,0,3,2,0,7,2,2,0.0,0.0,39.02,8,4
51.98,1,18165.51,1,7,4,0,7,2,4,0.0,0.0,34.96,0,9
37.94,5,91967.47,2,3,5,1,3,0,4,0.0,0.0,31.6,9,1
49.17,4,140946.05,1,0,0,0,3,0,3,0.0,0.0,28.28,11,4
56.92,8,50617.16,1,4,2,4,9,6,2,0.0,0.0,42.13,6,4
30.36,7,117055.24,0,3,3,4,13,1,4,0.0,0.0,47.82,7,4
35.57,1,111611.79,0,3,1,0,12,5,0,0.0,0.0,35.46,9,11
66.23,8,115256.93,4,2,5,1,6,6,1,0.0,0.0,27.96,6,1
56.78,8,33662.7,1,4,0,2,4,3,2,0.0,0.0,52.06,10,0
17.0,6,106525.19,0,4,4,4,13,1,3,0.0,0.0,43.61,1,3
43.03,4,24888.89,2,6,3,1,6,1,0,0.0,0.0,32.18,0,7
38.01,10,59661.78,4,1,5,2,0,4,0,0.0,0.0,55.88,6,11
48.74,5,98411.42,0,0,0,4,6,6,1,0.0,0.0,35.77,0,9
28.32,1,116619.85,2,2,3,3,12,2,4,0.0,0.0,38.7,4,3
27.09,3,37517.29,3,2,4,1,1,6,2,4331.47,0.0,41.32,9,10
29.21,9,78642.21,0,0,0,4,11,5,0,0.0,0.0,56.67,3,9
30.56,0,186397.63,1,2,0,0,9,0,4,0.0,0.0,48.89,9,4
48.6,8,45082.47,0,5,2,0,12,2,0,0.0,0.0,43.45,9,1
22.64,3,17625.3,2,6,0,0,10,0,1,0.0,0.0,60.32,4,6
29.91,6,150791.61,3,7,0,1,5,3,0,0.0,0.0,58.73,7,3
17.0,4,46454.74,0,2,0,3,12,5,3,0.0,0.0,53.55,3,7
51.09,10,59202.82,4,1,0,0,5,6,4,0.0,0.0,52.72,1,6
54.52,6,109587.83,3,7,0,2,7,4,3,2139.52,0.0,35.08,11,2
33.75,4,105009.58,3,1,4,1,3,6,2,0.0,0.0,33.02,2,2
34.13,6,223514.6,4,4,1,4,4,2,0,0.0,0.0,43.62,6,0
43.89,7,81350.74,4,4,2,3,1,6,3,0.0,0.0,29.73,4,0
57.17,1,104260.13,0,0,3,4,12,0,0,0.0,0.0,49.87,1,3
43.31,7,25480.61,1,6,3,2,13,0,4,0.0,0.0,43.76,2,6
28.93,2,163173.88,4,4,0,4,4,3,2,0.0,0.0,27.69,9,1
17.0,1,56777.36,1,7,0,2,2,5,3,0.0,0.0,29.27,8,11
23.5,3,1309104.4,1,3,1,0,9,5,4,4807.03,0.0,29.18,6,5
38.95,8,83209.44,3,5,5,0,12,1,1,0.0,0.0,61.61,1,3
29.48,5,138623.38,1,2,3,2,8,2,3,0.0,0.0,52.15,5,2
40.53,3,164417.82,1,2,4,3,0,6,1,0.0,0.0,32.08,7,5
30.81,8,91955.6,3,6,5,3,8,2,4,0.0,0.0,27.52,6,5
24.24,2,140001.46,4,0,4,1,3,3,4,0.0,0.0,41.0,7,10
22.7,8,599804.02,2,6,0,4,12,4,3,0.0,0.0,27.27,0,4
58.31,5,54013.96,2,0,2,0,6,0,2,9830.77,0.0,6.68,2,5
49.56,4,16405.72,3,4,0,2,9,4,4,0.0,0.0,35.91,8,2
60.5,4,34810.84,0,5,0,2,5,2,0,0.0,0.0,49.53,1,2
45.02,10,219215.2,2,4,0,4,2,5,1,0.0,0.0,27.66,0,10
32.41,4,67289.12,3,4,1,3,12,3,0,0.0,2210.48,28.98,2,6
55.2,3,637640.13,0,1,3,2,10,6,1,0.0,0.0,32.27,3,3
37.57,7,176608.48,0,5,5,3,7,1,4,0.0,0.0,47.41,9,11
40.87,3,58546.67,4,7,1,4,13,1,0,0.0,0.0,27.19,4,4
37.44,2,52954.39,4,7,5,3,0,1,0,0.0,0.0,49.27,10,10
17.0,4,69077.62,3,1,2,0,7,4,2,0.0,0.0,51.55,9,4
58.86,5,18928.34,2,7,3,1,3,1,1,0.0,0.0,34.9,4,10
44.38,7,123277.78,1,2,5,2,5,0,1,0.0,0.0,20.72,8,7
42.29,6,171925.85,4,1,2,4,9,0,1,0.0,0.0,56.99,2,11
37.2,5,45530.44,1,1,3,2,9,4,4,0.0,0.0,30.39,10,7
40.12,6,28530.76,1,7,3,3,10,0,0,0.0,0.0,45.3,6,1
30.24,4,47646.08,2,1,1,2,6,5,2,0.0,0.0,39.89,8,0
46.02,9,219209.2,2,6,2,2,12,6,3,0.0,0.0,33.99,8,6
21.01,4,187695.61,1,5,0,1,12,6,2,0.0,0.0,53.33,0,4
40.42,9,117274.16,0,5,5,3,10,2,1,0.0,0.0,32.05,9,0
45.3,1,367139.05,3,1,5,1,2,2,0,6002.77,0.0,38.86,9,10
35.42,0,25558.61,3,2,1,1,1,0,4,0.0,0.0,30.04,0,3
42.82,0,83558.09,3,2,2,1,13,6,1,8239.1,2119.02,39.6,11,11
